Roll Year,Jurisdiction,Roll Number (Formatted),Mailing Address Line 6,Situs Unit Number,Situs Street Address,Previous Roll Value,Actual Value Land Total,Actual Value Impr Total,Actual Value Total
2023,District of Oak Bay,80-0108-00,V8R 5J1,101,2535 CADBORO BAY,420200,485000,26200,511200
2023,District of Oak Bay,80-0109-00,V8R 5J1,103,2535 CADBORO BAY,415100,469000,36500,505500
2023,District of Oak Bay,80-0110-00,V8R 5J1,201,2535 CADBORO BAY,440000,497000,39800,536800
2023,District of Oak Bay,80-0111-00,V8R 5J1,203,2535 CADBORO BAY,417300,470000,37700,507700
2023,District of Oak Bay,80-0112-00,V8R 5J1,205,2535 CADBORO BAY,424600,478000,38600,516600
2023,District of Oak Bay,80-0113-00,V8R 5J1,204,2535 CADBORO BAY,343700,390000,30500,420500
2023,District of Oak Bay,80-0114-00,V8R 5J1,202,2535 CADBORO BAY,376700,428000,32600,460600
2023,District of Oak Bay,80-0115-00,V8R 5J1,301,2535 CADBORO BAY,449700,507000,41000,548000
2023,District of Oak Bay,80-0116-00,V8R 5J1,303,2535 CADBORO BAY,426800,480000,38400,518400
2023,District of Oak Bay,80-0117-00,V8R 5J1,305,2535 CADBORO BAY,433400,487000,39700,526700
2023,District of Oak Bay,80-0117-00,T2L 0N7,305,2535 CADBORO BAY,433400,487000,39700,526700
2023,District of Oak Bay,80-0118-00,V8R 5J1,304,2535 CADBORO BAY,351400,397000,32100,429100
2023,District of Oak Bay,80-0119-00,V8R 5J1,302,2535 CADBORO BAY,384200,436000,34200,470200
2023,District of Oak Bay,80-0120-00,V8R 5J1,401,2535 CADBORO BAY,482200,548000,42500,590500
2023,District of Oak Bay,80-0121-00,V8R 5J1,403,2535 CADBORO BAY,456600,518000,40300,558300
2023,District of Oak Bay,80-0122-00,V8R 5J1,405,2535 CADBORO BAY,464300,526000,41600,567600
2023,District of Oak Bay,80-0123-00,V8R 5J1,404,2535 CADBORO BAY,376000,428000,34400,462400
2023,District of Oak Bay,80-0124-00,V8R 5J1,402,2535 CADBORO BAY,411900,470000,36500,506500
2023,District of Oak Bay,80-0125-00,V8Z 5K8,105,2095 OAK BAY,290400,323000,16000,339000
2023,District of Oak Bay,80-0126-00,V8S 2M5,104,2095 OAK BAY,297800,332000,15500,347500
2023,District of Oak Bay,80-0126-00,V8R 1E6,104,2095 OAK BAY,297800,332000,15500,347500
2023,District of Oak Bay,80-0127-00,V8R 1E6,103,2095 OAK BAY,297800,332000,15500,347500
2023,District of Oak Bay,80-0127-00,V8R 1E6,103,2095 OAK BAY,297800,332000,15500,347500
2023,District of Oak Bay,80-0127-00,V8R 1L8,103,2095 OAK BAY,297800,332000,15500,347500
2023,District of Oak Bay,80-0128-00,V8R 1E6,102,2095 OAK BAY,265500,296000,14500,310500
2023,District of Oak Bay,80-0129-00,V8R 1E6,101,2095 OAK BAY,283000,315000,15500,330500
2023,District of Oak Bay,80-0130-00,V8R 1E6,208,2095 OAK BAY,310400,347000,17800,364800
2023,District of Oak Bay,80-0131-00,V8R 1E6,207,2095 OAK BAY,317800,357000,17200,374200
2023,District of Oak Bay,80-0132-00,V8R 1E6,206,2095 OAK BAY,316900,355000,17200,372200
2023,District of Oak Bay,80-0133-00,V8R 1E6,205,2095 OAK BAY,320300,359000,17800,376800
2023,District of Oak Bay,80-0134-00,V8R 1E6,204,2095 OAK BAY,328200,368000,17800,385800
2023,District of Oak Bay,80-0134-00,V0J 3T0,204,2095 OAK BAY,328200,368000,17800,385800
2023,District of Oak Bay,80-0135-00,V8R 1E6,203,2095 OAK BAY,321800,361000,17200,378200
2023,District of Oak Bay,80-0136-00,V8R 1E6,202,2095 OAK BAY,283600,318000,16200,334200
2023,District of Oak Bay,80-0137-00,V8R 1E6,201,2095 OAK BAY,362000,402000,23200,425200
2023,District of Oak Bay,80-0138-00,V8R 1E6,308,2095 OAK BAY,320600,358000,18900,376900
2023,District of Oak Bay,80-0138-00,V8S 5A2,308,2095 OAK BAY,320600,358000,18900,376900
2023,District of Oak Bay,80-0139-00,V8R 1E6,307,2095 OAK BAY,324900,363000,18300,381300
2023,District of Oak Bay,80-0140-00,V8R 1E6,306,2095 OAK BAY,322900,361000,18300,379300
2023,District of Oak Bay,80-0141-00,V8R 1E6,305,2095 OAK BAY,326500,365000,18900,383900
2023,District of Oak Bay,80-0142-00,V8R 1E6,304,2095 OAK BAY,335300,375000,18900,393900
2023,District of Oak Bay,80-0143-00,V8R 1E6,303,2095 OAK BAY,327800,367000,18300,385300
2023,District of Oak Bay,80-0144-00,V8R 1E6,302,2095 OAK BAY,289700,324000,17300,341300
2023,District of Oak Bay,80-0145-00,V8R 1E6,301,2095 OAK BAY,373400,415000,23700,438700
2023,District of Oak Bay,80-0146-00,V8R 1E6,408,2095 OAK BAY,328700,368000,20600,388600
2023,District of Oak Bay,80-0147-00,V8R 1E6,407,2095 OAK BAY,334100,374000,20000,394000
2023,District of Oak Bay,80-0148-00,P6A 6K4,406,2095 OAK BAY,332100,372000,20000,392000
2023,District of Oak Bay,80-0149-00,V8R 1E6,405,2095 OAK BAY,335600,376000,20600,396600
2023,District of Oak Bay,80-0150-00,V8R 1E6,404,2095 OAK BAY,344400,386000,20600,406600
2023,District of Oak Bay,80-0151-00,V8R 1E6,403,2095 OAK BAY,337000,378000,20000,398000
2023,District of Oak Bay,80-0152-00,V8R 1E6,402,2095 OAK BAY,297900,334000,19000,353000
2023,District of Oak Bay,80-0153-00,V8R 1E6,401,2095 OAK BAY,388000,433000,25000,458000
2023,District of Oak Bay,80-0154-00,,103,1440 BEACH,815000,726000,165000,891000
2023,District of Oak Bay,80-0154-00,,103,1440 BEACH,815000,726000,165000,891000
2023,District of Oak Bay,80-0155-00,V8S 2N8,102,1440 BEACH,800000,769000,103000,872000
2023,District of Oak Bay,80-0156-00,V8S 2N8,101,1440 BEACH,846000,808000,114000,922000
2023,District of Oak Bay,80-0157-00,V8S 2N8,107,1440 BEACH,724000,669000,115000,784000
2023,District of Oak Bay,80-0158-00,V8S 2N8,106,1440 BEACH,645600,624000,82000,706000
2023,District of Oak Bay,80-0158-00,V8L 2X9,106,1440 BEACH,645600,624000,82000,706000
2023,District of Oak Bay,80-0159-00,V8S 2N8,105,1440 BEACH,713000,692000,88100,780100
2023,District of Oak Bay,80-0160-00,V8S 2N8,104,1440 BEACH,590400,568000,77700,645700
2023,District of Oak Bay,80-0161-00,V8S 2N8,203,1440 BEACH,1019000,939000,165000,1104000
2023,District of Oak Bay,80-0162-00,V8S 2N8,202,1440 BEACH,811000,776000,105000,881000
2023,District of Oak Bay,80-0163-00,V8S 2N8,201,1440 BEACH,853000,812000,115000,927000
2023,District of Oak Bay,80-0164-00,V8S 2N8,207,1440 BEACH,746000,682000,126000,808000
2023,District of Oak Bay,80-0165-00,V8S 2N8,206,1440 BEACH,653200,627000,84100,711100
2023,District of Oak Bay,80-0166-00,V8S 2N8,205,1440 BEACH,719000,692000,92100,784100
2023,District of Oak Bay,80-0167-00,V8S 2N8,204,1440 BEACH,598200,580000,73600,653600
2023,District of Oak Bay,80-0168-00,V8S 2N8,303,1440 BEACH,1041000,960000,167000,1127000
2023,District of Oak Bay,80-0169-00,V1V 2L9,302,1440 BEACH,828000,792000,107000,899000
2023,District of Oak Bay,80-0170-00,V8S 2N8,301,1440 BEACH,873000,825000,121000,946000
2023,District of Oak Bay,80-0171-00,V8S 2N8,307,1440 BEACH,763000,694000,130000,824000
2023,District of Oak Bay,80-0172-00,V8S 2N8,306,1440 BEACH,666900,632000,93200,725200
2023,District of Oak Bay,80-0173-00,V8S 2N8,305,1440 BEACH,735000,708000,92000,800000
2023,District of Oak Bay,80-0174-00,V8S 2N8,304,1440 BEACH,610900,591000,75500,666500
2023,District of Oak Bay,80-0175-00,V8S 2N8,403,1440 BEACH,1064000,979000,172000,1151000
2023,District of Oak Bay,80-0176-00,V8S 2N8,402,1440 BEACH,847000,806000,111000,917000
2023,District of Oak Bay,80-0177-00,V8S 2N8,401,1440 BEACH,892000,841000,126000,967000
2023,District of Oak Bay,80-0178-00,V8S 2N8,407,1440 BEACH,765000,686000,139000,825000
2023,District of Oak Bay,80-0179-00,V8S 2N8,406,1440 BEACH,681000,643000,97400,740400
2023,District of Oak Bay,80-0180-00,V8S 2N8,405,1440 BEACH,751000,720000,96300,816300
2023,District of Oak Bay,80-0181-00,V8S 2N8,404,1440 BEACH,624200,600000,80200,680200
2023,District of Oak Bay,80-0182-00,V8S 2N8,503,1440 BEACH,1059000,967000,176000,1143000
2023,District of Oak Bay,80-0183-00,V8S 2N8,502,1440 BEACH,870000,829000,119000,948000
2023,District of Oak Bay,80-0184-00,V8S 2N8,501,1440 BEACH,917000,866000,133000,999000
2023,District of Oak Bay,80-0185-00,V8S 2N8,507,1440 BEACH,800000,725000,145000,870000
2023,District of Oak Bay,80-0186-00,V8S 2N8,506,1440 BEACH,700000,663000,102000,765000
2023,District of Oak Bay,80-0186-00,V8X 5E4,506,1440 BEACH,700000,663000,102000,765000
2023,District of Oak Bay,80-0187-00,V8S 2N8,505,1440 BEACH,772000,731000,112000,843000
2023,District of Oak Bay,80-0187-00,V8R 5X4,505,1440 BEACH,772000,731000,112000,843000
2023,District of Oak Bay,80-0188-00,V8S 2N8,504,1440 BEACH,641000,616000,87400,703400
2023,District of Oak Bay,80-0189-00,K7L 2G9,212,1400 NEWPORT,704500,716000,45800,761800
2023,District of Oak Bay,80-0190-00,V8S 2N8,101,1450 BEACH,577300,658000,48400,706400
2023,District of Oak Bay,80-0191-00,V8S 2N8,102,1450 BEACH,337500,379000,29800,408800
2023,District of Oak Bay,80-0192-00,V8S 2N8,103,1450 BEACH,456100,519000,39800,558800
2023,District of Oak Bay,80-0193-00,V8S 2N8,104,1450 BEACH,407900,463000,35500,498500
2023,District of Oak Bay,80-0194-00,V8S 2N8,105,1450 BEACH,456300,516000,42000,558000
2023,District of Oak Bay,80-0195-00,V8S 2N8,106,1450 BEACH,367000,416000,32200,448200
2023,District of Oak Bay,80-0196-00,V8S 2N8,107,1450 BEACH,577400,656000,50700,706700
2023,District of Oak Bay,80-0197-00,V8S 2N8,201,1450 BEACH,619500,705000,49300,754300
2023,District of Oak Bay,80-0198-00,V8S 2N8,202,1450 BEACH,364700,411000,32100,443100
2023,District of Oak Bay,80-0199-00,V8S 2N8,203,1450 BEACH,469000,529000,41700,570700
2023,District of Oak Bay,80-0200-00,V9L 5K4,204,1450 BEACH,455500,510000,42900,552900
2023,District of Oak Bay,80-0201-00,V8S 2N8,205,1450 BEACH,455000,506000,43600,549600
2023,District of Oak Bay,80-0202-00,V8S 2N8,206,1450 BEACH,379400,428000,34300,462300
2023,District of Oak Bay,80-0203-00,V7T 1R1,207,1450 BEACH,619500,703000,51500,754500
2023,District of Oak Bay,80-0204-00,V8S 2N8,208,1450 BEACH,581300,659000,50500,709500
2023,District of Oak Bay,80-0205-00,T3H 3T9,301,1450 BEACH,658800,751000,50300,801300
2023,District of Oak Bay,80-0206-00,V8S 2N8,302,1450 BEACH,387400,438000,33100,471100
2023,District of Oak Bay,80-0207-00,V9S 2N8,303,1450 BEACH,498100,563000,42900,605900
2023,District of Oak Bay,80-0208-00,V8S 2N8,304,1450 BEACH,484200,544000,43800,587800
2023,District of Oak Bay,80-0209-00,V8S 2N8,305,1450 BEACH,498100,561000,44900,605900
2023,District of Oak Bay,80-0210-00,V8S 2N8,306,1450 BEACH,403200,455000,35300,490300
2023,District of Oak Bay,80-0211-00,T2W 5Z7,307,1450 BEACH,658800,749000,51500,800500
2023,District of Oak Bay,80-0212-00,V8S 2N8,308,1450 BEACH,614400,697000,50400,747400
2023,District of Oak Bay,80-0212-00,V9Z 1M9,308,1450 BEACH,614400,697000,50400,747400
2023,District of Oak Bay,80-0213-00,V8S 2N8,401,1450 BEACH,698200,798000,51400,849400
2023,District of Oak Bay,80-0214-00,E2E 4H5,402,1450 BEACH,411200,465000,34200,499200
2023,District of Oak Bay,80-0215-00,V8S 2N8,403,1450 BEACH,528800,598000,43900,641900
2023,District of Oak Bay,80-0216-00,V8K 1X9,404,1450 BEACH,512900,578000,44800,622800
2023,District of Oak Bay,80-0217-00,V8S 2N8,405,1450 BEACH,529100,596000,46000,642000
2023,District of Oak Bay,80-0218-00,V8S 2N8,406,1450 BEACH,428000,484000,36300,520300
2023,District of Oak Bay,80-0219-00,V8S 2N8,407,1450 BEACH,698200,798000,51400,849400
2023,District of Oak Bay,80-0220-00,V8S 2N8,408,1450 BEACH,656100,747000,51600,798600
2023,District of Oak Bay,80-0221-00,V8S 2N8,501,1450 BEACH,1068100,1229000,65200,1294200
2023,District of Oak Bay,80-0222-00,V8S 2N8,502,1450 BEACH,450100,513000,36400,549400
2023,District of Oak Bay,80-0223-00,V8S 2N8,503,1450 BEACH,578200,659000,47300,706300
2023,District of Oak Bay,80-0224-00,V8S 2N8,504,1450 BEACH,562100,637000,48200,685200
2023,District of Oak Bay,80-0225-00,V0L 1G0,505,1450 BEACH,578600,657000,49500,706500
2023,District of Oak Bay,80-0226-00,V8S 2N8,506,1450 BEACH,468400,534000,38700,572700
2023,District of Oak Bay,80-0227-00,V8S 2N8,507,1450 BEACH,977800,1129000,58800,1187800
2023,District of Oak Bay,80-0227-00,V0N 2W2,507,1450 BEACH,977800,1129000,58800,1187800
2023,District of Oak Bay,80-0228-00,V8R 6M6,,1521 CLIVE,433000,443000,90500,533500
2023,District of Oak Bay,80-0229-00,V8R 1G9,,2302 OAK BAY,427900,427000,90700,517700
2023,District of Oak Bay,80-0230-00,V8R 6M6,,2306 OAK BAY,432300,401000,81300,482300
2023,District of Oak Bay,80-0231-00,V8X 3C5,,2310 OAK BAY,447400,448000,93800,541800
2023,District of Oak Bay,80-0232-00,V8S 3G6,111,2100 GRANITE,307900,345000,18800,363800
2023,District of Oak Bay,80-0233-00,V8S 3G7,112,2100 GRANITE,421700,466000,25400,491400
2023,District of Oak Bay,80-0234-00,V8S 3G7,114,2100 GRANITE,330000,369000,19300,388300
2023,District of Oak Bay,80-0235-00,V8S 3G7,101,2100 GRANITE,330100,368000,19400,387400
2023,District of Oak Bay,80-0236-00,V8S 3G7,102,2100 GRANITE,412600,439000,42700,481700
2023,District of Oak Bay,80-0237-00,V8S 3G7,103,2100 GRANITE,331400,370000,19700,389700
2023,District of Oak Bay,80-0238-00,V8S 3G7,104,2100 GRANITE,326500,364000,19700,383700
2023,District of Oak Bay,80-0239-00,V8S 3G7,105,2100 GRANITE,321600,359000,19700,378700
2023,District of Oak Bay,80-0240-00,V8S 3G7,106,2100 GRANITE,411600,453000,27000,480000
2023,District of Oak Bay,80-0241-00,V8S 3G7,107,2100 GRANITE,298300,333000,18800,351800
2023,District of Oak Bay,80-0242-00,V8S 3G7,108,2100 GRANITE,362100,405000,19300,424300
2023,District of Oak Bay,80-0243-00,V8S 3G8,109,2100 GRANITE,325200,363000,19300,382300
2023,District of Oak Bay,80-0244-00,V8S 3G7,110,2100 GRANITE,327100,365000,19300,384300
2023,District of Oak Bay,80-0245-00,V8S 3G7,215,2100 GRANITE,334000,377000,20100,397100
2023,District of Oak Bay,80-0246-00,V8S 3G7,216,2100 GRANITE,449000,500000,26900,526900
2023,District of Oak Bay,80-0247-00,V8S 3G7,217,2100 GRANITE,345400,388000,20700,408700
2023,District of Oak Bay,80-0248-00,V8S 3G7,201,2100 GRANITE,349800,393000,21400,414400
2023,District of Oak Bay,80-0249-00,V8S 3G7,202,2100 GRANITE,439200,488000,29000,517000
2023,District of Oak Bay,80-0249-00,M6R 1M9,202,2100 GRANITE,439200,488000,29000,517000
2023,District of Oak Bay,80-0250-00,V8R 5X7,203,2100 GRANITE,343300,384000,21600,405600
2023,District of Oak Bay,80-0251-00,V8S 3G7,204,2100 GRANITE,345200,387000,21600,408600
2023,District of Oak Bay,80-0252-00,V8S 3G7,205,2100 GRANITE,343300,385000,21600,406600
2023,District of Oak Bay,80-0253-00,V8S 3G7,206,2100 GRANITE,346100,388000,21600,409600
2023,District of Oak Bay,80-0254-00,V8S 3G7,207,2100 GRANITE,439200,488000,29000,517000
2023,District of Oak Bay,80-0255-00,V8S 3G7,208,2100 GRANITE,326200,368000,20700,388700
2023,District of Oak Bay,80-0256-00,V8S 3G7,209,2100 GRANITE,435200,484000,27900,511900
2023,District of Oak Bay,80-0257-00,V8S 3G7,210,2100 GRANITE,344400,387000,20700,407700
2023,District of Oak Bay,80-0258-00,V0R 1T0,211,2100 GRANITE,345400,388000,20700,408700
2023,District of Oak Bay,80-0259-00,V8S 3G7,212,2100 GRANITE,350300,394000,20700,414700
2023,District of Oak Bay,80-0260-00,V8S 3G7,214,2100 GRANITE,410900,463000,20700,483700
2023,District of Oak Bay,80-0261-00,V8S 3G7,315,2100 GRANITE,340900,384000,21500,405500
2023,District of Oak Bay,80-0262-00,V8S 3G7,316,2100 GRANITE,458200,510000,28100,538100
2023,District of Oak Bay,80-0263-00,V8S 3G7,317,2100 GRANITE,353100,396000,22000,418000
2023,District of Oak Bay,80-0264-00,V8S 3G7,301,2100 GRANITE,357500,400000,22600,422600
2023,District of Oak Bay,80-0265-00,V8S 3G7,302,2100 GRANITE,449100,505000,22500,527500
2023,District of Oak Bay,80-0266-00,V8S 3G7,303,2100 GRANITE,349900,392000,22900,414900
2023,District of Oak Bay,80-0267-00,V8S 3G7,304,2100 GRANITE,352900,395000,22900,417900
2023,District of Oak Bay,80-0268-00,V8S 3G7,305,2100 GRANITE,350900,393000,22900,415900
2023,District of Oak Bay,80-0269-00,L7M 0R7,306,2100 GRANITE,352800,395000,22900,417900
2023,District of Oak Bay,80-0270-00,V8S 3G7,307,2100 GRANITE,448400,497000,30300,527300
2023,District of Oak Bay,80-0271-00,V8S 3G7,308,2100 GRANITE,333900,375000,22000,397000
2023,District of Oak Bay,80-0272-00,V8S 5J9,309,2100 GRANITE,444500,493000,29000,522000
2023,District of Oak Bay,80-0272-00,V8S 3G7,309,2100 GRANITE,444500,493000,29000,522000
2023,District of Oak Bay,80-0273-00,V8S 3G7,310,2100 GRANITE,351100,394000,22000,416000
2023,District of Oak Bay,80-0274-00,V0R 1L2,311,2100 GRANITE,352100,395000,22000,417000
2023,District of Oak Bay,80-0275-00,V8S 3G7,312,2100 GRANITE,357900,401000,22000,423000
2023,District of Oak Bay,80-0276-00,V8S 3G7,314,2100 GRANITE,419400,472000,21900,493900
2023,District of Oak Bay,80-0277-00,V0G 1S0,415,2100 GRANITE,350500,396000,22700,418700
2023,District of Oak Bay,80-0277-00,V8V 2L1,415,2100 GRANITE,350500,396000,22700,418700
2023,District of Oak Bay,80-0277-00,V8K 5E6,415,2100 GRANITE,350500,396000,22700,418700
2023,District of Oak Bay,80-0277-00,V8S 3G7,415,2100 GRANITE,350500,396000,22700,418700
2023,District of Oak Bay,80-0278-00,V8S 3G7,416,2100 GRANITE,470900,527000,29500,556500
2023,District of Oak Bay,80-0279-00,V8S 3G7,417,2100 GRANITE,362800,408000,23400,431400
2023,District of Oak Bay,80-0280-00,V8S 3G7,401,2100 GRANITE,367200,413000,24000,437000
2023,District of Oak Bay,80-0281-00,V8S 3G7,402,2100 GRANITE,461100,514000,31700,545700
2023,District of Oak Bay,80-0282-00,V8S 3G7,403,2100 GRANITE,359700,404000,24300,428300
2023,District of Oak Bay,80-0283-00,V8S 3G7,404,2100 GRANITE,362700,407000,24300,431300
2023,District of Oak Bay,80-0284-00,V8S 3G7,405,2100 GRANITE,360700,405000,24200,429200
2023,District of Oak Bay,80-0285-00,,406,2100 GRANITE,362600,407000,24200,431200
2023,District of Oak Bay,80-0286-00,V8S 3G7,407,2100 GRANITE,461000,513000,31600,544600
2023,District of Oak Bay,80-0287-00,V8S 3G7,408,2100 GRANITE,342700,386000,23400,409400
2023,District of Oak Bay,80-0288-00,T3H 2H5,409,2100 GRANITE,456000,509000,30400,539400
2023,District of Oak Bay,80-0289-00,T3E 2G1,410,2100 GRANITE,360800,406000,23300,429300
2023,District of Oak Bay,80-0290-00,V8S 3G7,411,2100 GRANITE,361800,407000,23400,430400
2023,District of Oak Bay,80-0291-00,V8S 3G7,412,2100 GRANITE,367600,414000,23400,437400
2023,District of Oak Bay,80-0292-00,V8S 3G6,414,2100 GRANITE,431000,487000,23300,510300
2023,District of Oak Bay,80-0292-00,V8S 3G6,414,2100 GRANITE,431000,487000,23300,510300
2023,District of Oak Bay,80-0293-00,V8S 5H2,101,1148 GOODWIN,596600,573000,40900,613900
2023,District of Oak Bay,80-0294-00,T3A 1S1,102,1148 GOODWIN,608800,603000,39400,642400
2023,District of Oak Bay,80-0295-00,V8S 5H2,103,1148 GOODWIN,566600,565000,36200,601200
2023,District of Oak Bay,80-0296-00,V8S 5H2,105,1148 GOODWIN,609900,605000,39500,644500
2023,District of Oak Bay,80-0297-00,V8S 5H2,106,1148 GOODWIN,648800,641000,42000,683000
2023,District of Oak Bay,80-0298-00,V8S 5H2,107,1148 GOODWIN,536100,520000,35800,555800
2023,District of Oak Bay,80-0299-00,V8S 5H2,201,1148 GOODWIN,637900,624000,41600,665600
2023,District of Oak Bay,80-0300-00,V8S 5H2,202,1148 GOODWIN,623900,712000,39100,751100
2023,District of Oak Bay,80-0301-00,V8S 5H2,203,1148 GOODWIN,563800,556000,35800,591800
2023,District of Oak Bay,80-0302-00,V8S 5H2,204,1148 GOODWIN,503100,478000,34800,512800
2023,District of Oak Bay,80-0303-00,V8S 5H2,205,1148 GOODWIN,598700,586000,39300,625300
2023,District of Oak Bay,80-0304-00,V8S 5H2,206,1148 GOODWIN,638500,624000,41600,665600
2023,District of Oak Bay,80-0305-00,V8S 5H2,207,1148 GOODWIN,547700,532000,35800,567800
2023,District of Oak Bay,80-0306-00,V8S 5H2,301,1148 GOODWIN,679900,668000,41600,709600
2023,District of Oak Bay,80-0307-00,V8S 5H2,302,1148 GOODWIN,637900,628000,39300,667300
2023,District of Oak Bay,80-0308-00,V8S 5H2,303,1148 GOODWIN,595200,590000,35800,625800
2023,District of Oak Bay,80-0309-00,V8S 5H2,304,1148 GOODWIN,595600,590000,35800,625800
2023,District of Oak Bay,80-0310-00,V8S 5H2,305,1148 GOODWIN,637400,628000,39300,667300
2023,District of Oak Bay,80-0311-00,V8S 5H2,306,1148 GOODWIN,651900,638000,41600,679600
2023,District of Oak Bay,80-0312-00,V8S 5H2,307,1148 GOODWIN,559700,544000,35800,579800
2023,District of Oak Bay,80-0313-00,V8S 5H2,401,1148 GOODWIN,723200,715000,41800,756800
2023,District of Oak Bay,80-0314-00,T6G 1X7,402,1148 GOODWIN,651600,642000,39300,681300
2023,District of Oak Bay,80-0315-00,V8S 5H2,403,1148 GOODWIN,608900,603000,35800,638800
2023,District of Oak Bay,80-0316-00,V8S 5H2,404,1148 GOODWIN,608300,603000,35800,638800
2023,District of Oak Bay,80-0317-00,V8S 5H2,405,1148 GOODWIN,652000,642000,39300,681300
2023,District of Oak Bay,80-0318-00,V8S 5H2,406,1148 GOODWIN,694000,683000,41700,724700
2023,District of Oak Bay,80-0319-00,V8S 5H2,407,1148 GOODWIN,571800,556000,35800,591800
2023,District of Oak Bay,80-0320-00,V8S 5H2,501,1148 GOODWIN,739100,731000,41700,772700
2023,District of Oak Bay,80-0321-00,V8S 5H2,502,1148 GOODWIN,694000,688000,39400,727400
2023,District of Oak Bay,80-0322-00,V8S 5H2,503,1148 GOODWIN,647300,645000,35900,680900
2023,District of Oak Bay,80-0322-00,V8S 5H9,503,1148 GOODWIN,647300,645000,35900,680900
2023,District of Oak Bay,80-0323-00,V8S 5H2,504,1148 GOODWIN,622000,617000,35700,652700
2023,District of Oak Bay,80-0324-00,V3S 8C6,505,1148 GOODWIN,665400,657000,39300,696300
2023,District of Oak Bay,80-0324-00,V8S 5H2,505,1148 GOODWIN,665400,657000,39300,696300
2023,District of Oak Bay,80-0325-00,V8S 5H2,506,1148 GOODWIN,709700,699000,41600,740600
2023,District of Oak Bay,80-0326-00,V8S 5H2,507,1148 GOODWIN,609200,596000,35900,631900
2023,District of Oak Bay,80-0326-01,V8S 5H2,104,1148 GOODWIN,411200,403000,37000,440000
2023,District of Oak Bay,80-0327-00,V8S 2N2,101,1159 BEACH,1537000,1394000,195000,1589000
2023,District of Oak Bay,80-0327-00,V8S 2N2,101,1159 BEACH,1537000,1394000,195000,1589000
2023,District of Oak Bay,80-0327-05,T3C 2L4,502,1159 BEACH,727700,717000,50400,767400
2023,District of Oak Bay,80-0327-07,V8S 2N2,602,1159 BEACH,620600,599000,49900,648900
2023,District of Oak Bay,80-0327-08,V8S 2N2,402,1159 BEACH,642200,622000,50600,672600
2023,District of Oak Bay,80-0329-00,M5J 2B5,103,1159 BEACH,801000,873000,118000,991000
2023,District of Oak Bay,80-0330-00,M5J 2B5,104,1159 BEACH,971000,864000,147000,1011000
